name,text,duration,start_clock,end_sec,start_sec,start_min,end_min,video_id
Karsten Hønge,"Der er korte bemærkninger, først fra fru Pia Kjærsgaard, Dansk Folkeparti.",4.0,19:14:56,22531,22527,6:15:27,6:15:31,44
Pia Kjærsgaard,"Tak for det. Nu har vi jo været igennem en dag, hvor dele – meget få dele – af udspillet til en kommende ældrelov er blevet offentliggjort. Endnu en gang brugte ministeren jo også her fra talerstolen ordet frisættelse, og jeg er stadig væk meget i tvivl om, hvad det ord egentlig betyder. Og jeg må bare sige, at ja, kommunerne er forskellige, men jeg mener absolut ikke, at man på noget tidspunkt kan være så forskellig i kommunerne, at det ikke er helt naturligt, at den medhjælper, man sender ud til de ældre, skal kunne tale dansk. Altså, det synes jeg simpelt hen må være en national standard. Det ligger i det, atsådanmå det være. Der er jo ikke forskel på, hvor man bor i Danmark, i vores lille land, i forhold til at man skal kunne dansk, når man beskæftiger sig med ældre mennesker, og det er derfor, at vi i Dansk Folkeparti ønsker en national standard. For det er helt essentielt; det er det det første punkt. Der er også mange andre punkter såsom kultur, forståelse osv., der vedrører sosu-assistenten, eller hvem det er, der kommer ud og hjælper den ældre. Mendansker helt, helt afgørende.",67.0,19:15:00,22598,22531,6:15:31,6:16:38,44
Karsten Hønge,Ministeren.,2.0,19:16:07,22600,22598,6:16:38,6:16:40,44
Mette Kierkgaard,"Tak for bemærkningen. Jeg deler vurderingen af, at dansk er helt afgørende. Sproget forbinder, sproget danner relationer, og sproget indebærer forståelse. Jeg var selv ude hos Møllehuset i København her forleden dag, som jeg nævnte, og der fortæller de jo også om, hvordan det er, vi lykkedes med at håndtere sprogudfordringen. Jeg synes, det væsentlige er, at når man ser rundt på de steder, der er i det ganske land, hvor man arbejder med sprogudvikling, sprogstøtte og sprogscreening, så griber man det forskelligt an. Ser man på modellen i Lolland Kommune, er det én type model, hvor man har meget fokus på et introduktionsforløb, altså et samlet introduktionsforløb for mennesker fra forskellige lande. Ser man på indsatsen i København, er det en anden model, og i Varde er det en tredje model. Og det er der, hvor jeg synes at det lokale ansvar og den lokale virkekraft er et kardinalpunkt, og det er egentlig også det, jeg hører at KL er optaget af.",62.0,19:16:09,22662,22600,6:16:40,6:17:42,44
Karsten Hønge,Spørgeren.,1.0,19:17:11,22663,22662,6:17:42,6:17:43,44
Pia Kjærsgaard,"Men hvis ikke kommunerne, som ministeren siger, skal håndtere problemerne med ældreomsorgen, hvad er det så for nogle andre problemer? Altså, det med dansk er jo meget, meget vigtigt – det er for mig det første punkt, der står på dagsordenen – og ikke bare et dansk, der er sådan nogenlunde. For der kan være mange måder at lære dansk på, afhængigt af hvor man kommer fra. Og der kan være et ældre menneske, som kan have mistet et eller andet, og som måske ikke ligesom os andre lige umiddelbart kan fange, hvad der bliver sagt. Derfor er det meget, meget vigtigt, at dansk har topprioritet, og derfor skal der være en national standard, og det er ligegyldigt, om det er på Lolland eller i Sønderjylland eller i Skagen, eller hvor det er; så skal der være en national standard.",45.0,19:17:12,22708,22663,6:17:43,6:18:28,44
Karsten Hønge,Ministeren.,1.0,19:17:57,22709,22708,6:18:28,6:18:29,44
Mette Kierkgaard,"Tak for bemærkningen. Vi er enige om, at dansk er en forudsætning for relationsarbejdet, for dialogen og for dokumentationen. Men fru Pia Kjærsgaard og jeg er grundlæggende uenige om tilgangen, i forhold til hvordan vi sikrer det. Jeg tror rigtig meget på, at man får et lokalt ansvar, også for sprogudviklingen, når det forankres i den lokale ledelse. Og så skal vi sætte rigtig meget fokus på at skabe rammerne ved bl.a. at styrke sosu-uddannelsen.",32.0,19:17:58,22741,22709,6:18:29,6:19:01,44
Karsten Hønge,"Den næste korte bemærkning er til fru Marlene Harpsøe, Danmarksdemokraterne.",4.0,19:18:30,22745,22741,6:19:01,6:19:05,44
Marlene Harpsøe,"Mange tak. Det her med danskkundskaber i ældreplejen er et problem derude. Der er nogen, som ikke kan et dansk, der gør, at de kan kommunikere ordentligt med de ældre borgere og også med kollegaer. Det kan udgøre en utryghed for den enkelte borger og sådan set også for en som kollega, hvis patientsikkerheden bliver truet, fordi der mangler noget på grund af de barrierer, der er i forhold til manglende danskkundskaber. Derfor blev jeg også lidt overrasket over ministerens tale i dag, for jeg havde sådan set håbet på, at ministeren ville komme med nogle gode idéer til, hvordan vi, måske også i forhold til de kommende forhandlinger, kunne styrke lige præcis det her område, uden at det blev sådan en løftet pegefinger om, at nu vil I jo også indføre mere bureaukrati for kommunerne. Det her skal ses som en hjælp og også ses som, at vi rent faktisk ønsker at styrke ældreplejen og at vi rent faktisk ønsker at hjælpe de mange derude, der måske ikke har et tilstrækkeligt dansk. Kan ministeren ikke se det fra den vinkel?",65.0,19:18:34,22810,22745,6:19:05,6:20:10,44
Karsten Hønge,Ministeren.,1.0,19:19:39,22811,22810,6:20:10,6:20:11,44
Mette Kierkgaard,"Tak for bemærkningerne, og jeg er jo glad for at høre, at fru Marlene Harpsøe er enig i, at sprog er vigtigt. Jeg tænker også, at med den erfaring, som i øvrigt både fru Pia Kjærsgaard og fru Marlene Harpsøe har fra uden for Christiansborg, ved I jo om nogen, at det sproglige er utrolig vigtigt. Jeg vil nu fastholde, at den bevægelse, som jeg mener er grundbevægelsen, også i det nye ældreudspil, som kommer her i sin fulde længde om et par uger, er det her med lokal frihed, men også lokalt ansvar. Her fra Christiansborg mener jeg at rollen er, at vi skal have nogle overordnede kvalitetsmål for, hvad det egentlig er, vi forbinder med god ældrepleje, og det er også det med, at vi skal sikre kompetente, faglige medarbejdere. Det bliver endnu mere vigtigt fremover med sproglige kompetencer, ledelse og nogle tilsyn, som har fokus på kvalitet, faglig udvikling og læring frem for at være en hammer i hovedet på de plejehjem og hjemmeplejeenheder, som er i det ganske land.",67.0,19:19:40,22878,22811,6:20:11,6:21:18,44
Karsten Hønge,Spørgeren.,1.0,19:20:47,22879,22878,6:21:18,6:21:19,44
Marlene Harpsøe,"Tak for svaret. Ministeren siger, der skal være lokal frihed og lokalt ansvar, og det kan jeg sådan set ikke være uenig i. Men samtidig fremlægger regeringen jo også et forslag om, at nu skal der mere sprogstøtte og sprogscreening til social- og sundhedselever. Det er jo dejligt, men det går måske lidt imod de tanker, som regeringen måske ellers havde på området; jeg skal ikke kunne sige, om der er noget dér. Når det så er sagt, siger ministeren: Kvaliteten skal være i orden, og man skal sætte nogle mål. Så hvordan får vi målt på kvaliteten i forhold til danskkundskaberne i ældreplejen? Hvordan vil ministeren sikre det?",36.0,19:20:48,22915,22879,6:21:19,6:21:55,44
Karsten Hønge,Ministeren.,1.0,19:21:24,22916,22915,6:21:55,6:21:56,44
Mette Kierkgaard,"Tak for spørgsmålet, og jeg vil egentlig sige to ting i forhold til det her med at styrke sprogstøtten og sprogscreeningen: Der har jo også været tidligere aftaler omkring styrkelse af, hvordan vi indretter danskundervisningstilbuddene, og i treparten for 2023 blev der afsat en pulje til særlig indsats for fastholdelse af elever, også med fokus på sprogstøtte. Jeg synes, forskellen på de initiativer og standarder er, at det skaber nogle rammer og nogle muligheder, som kommuner kan vælge at byde ind på, hvis det giver mening i en lokal kontekst.",36.0,19:21:25,22952,22916,6:21:56,6:22:32,44
Karsten Hønge,"Den næste korte bemærkning er til fru Kirsten Normann Andersen, SF.",3.0,19:22:01,22955,22952,6:22:32,6:22:35,44
Kirsten Normann Andersen,"Tak for det. Og også tak for talen og besvarelsen i forbindelse med det her forslag. Jeg er jo grundlæggende enig i, at nationale standarder nok næppe løser dette meget store problem, for det jo rigtigt, som Dansk Folkeparti peger på her i forslaget, at vi er udfordret af, at rigtig mange medarbejdere på ældreområdet er sprogligt udfordret, og det er en vigtig kompetence at kunne tale dansk, når man har med syge eller ældre mennesker at gøre, hvis arbejdet skal kunne fungere på en kvalificeret måde. Jeg lytter mig til, at man f.eks. i Københavns Kommune mere eller mindre er tvunget til at ansætte mennesker, som ikke har de sproglige kompetencer, fordi alternativet er, at man ikke har nogen medarbejdere, og det er jo i virkeligheden også et problem, for så er der nogle mennesker, der hverken får hjælp til at komme på toilettet eller i bad eller på anden måde kan blive hjulpet. Derfor er jeg nysgerrig på, om regeringen gør sig nogle tanker om, at der skal tilbydes egentlige sprogkurser, altså at der gives noget støtte til kommunerne i form af egentlige sprogkurser til medarbejdere, som er udfordret på sproget.",69.0,19:22:04,23024,22955,6:22:35,6:23:44,44
Karsten Hønge,Ministeren.,2.0,19:23:13,23026,23024,6:23:44,6:23:46,44
Mette Kierkgaard,"Tusind tak til fru Kirsten Normann Andersen for spørgsmålet. Igen vil jeg sige, at jeg er meget glad for, at vi deler opfattelsen af – det tror jeg egentlig vi alle sammen gør – betydningen af sprogkundskaber af de årsager, som flere har været inde på. Jeg synes, det væsentlige ved lokal frihed og lokalt ansvar er, at konteksten netop er forskellig, og det er faktisk derfor, at jeg vælger at fremhæve eksemplet fra Lolland og eksemplet fra København om den indsats, de gør med kvinder fra Iran. Jeg kunne også have nævnt Varde Kommune og andre steder. Jeg hører jo også, at KL har lavet nogle undersøgelser, der viser, at det er op imod et godt og vel 70 pct., som er positive over for international arbejdskraft, og KL har jo selv været ude og proklamere, at det er en vej, de synes vi skal gå, og at de også har fokus på, hvordan netop sproget er en udfordring og en barriere, og det har de også et ansvar for at se på. Vi har i regeringen ikke aktuelt nogen planer med hensyn til danskundervisning, som fru Kirsten Normann Andersen efterspørger.",65.0,19:23:15,23091,23026,6:23:46,6:24:51,44
Karsten Hønge,Spørgeren.,1.0,19:24:20,23092,23091,6:24:51,6:24:52,44
Kirsten Normann Andersen,"Nu er det jo en kendt sag, at kommunerne er voldsomt presset på økonomien, og nogle har endda været nødt til at afskedige sundhedspersonale, fordi budgettet ikke rakte til, at alle fortsat kunne være ansat. Derfor er det måske lidt flot at sige, at man har frihed til selv at planlægge eventuelle nødvendige kurser for medarbejdere i ældreplejen, som har brug for noget sprogstøtte. Nu kender vi jo ikke regeringens udspil. Vi har hørt lidt hist og pist og kan gætte os til, hvad det mon så betyder, men lige præcis udenlandske arbejdskraft fylder jo faktisk meget i det, som regeringen allerede har meldt ud. Ville det ikke være forventeligt, at man også fra regeringens side så havde et bud på, hvordan kommunerne skal kunne løfte den opgave, og om der skal følge penge med til egentlige sprogkurser?",43.0,19:24:21,23135,23092,6:24:52,6:25:35,44
Karsten Hønge,Ministeren.,1.0,19:25:04,23136,23135,6:25:35,6:25:36,44
Mette Kierkgaard,"Tak for interessen, også med hensyn til udspillene. Det er jeg sikker på at I alle sammen har efterspurgt af nogle omgange, og jeg er virkelig glad for, at vi lige om lidt kan lægge dem frem, så vi også kan komme i gang med forhandlingerne med jer, hvilket jeg glæder mig til. Vi har ikke aktuelt nogen planer med hensyn til sprogkurser som sådan, men spørgeren har fuldstændig ret i, at international arbejdskraft også er en satsning, og det er et fokusområde for regeringen, og vi skal selvfølgelig sikre, at der er den fornødne kvalitet omkring det.",32.0,19:25:05,23168,23136,6:25:36,6:26:08,44
Karsten Hønge,"Der er ikke flere korte bemærkninger, så tak til ældreministeren. Vi går nu i gang med ordførerrækken, og den første, der får ordet, er fru Fie Hækkerup, Socialdemokratiet.",29.0,19:25:37,23197,23168,6:26:08,6:26:37,44
Fie Hækkerup,"Tak for ordet, og tak til Dansk Folkeparti for forslaget. Jeg mener, at forslaget her sætter fokus på noget rigtig, rigtig vigtigt, og jeg læser sådan set den underliggende præmis for forslaget som følgende: Hvordan sikrer vi den mest tillidsfulde og den tryggest mulige ældrepleje? Det spørgsmål åbner jo så en række elementer, der alle sammen kan bidrage til at sikre gode rammer for en tryg ældrepleje. Det gælder, når det kommer til sproget og kommunikationen med den ældre, når det kommer til, hvor mange forskellige mennesker der kommer i ens hjem, når det kommer til, om de medarbejdere, der kommer i ens hjem, har tid til at være nærværende og yde omsorg uden minuttyrannisk registrering og dokumentation, når det kommer til at have indflydelse på sin egen hverdag, og når det kommer til, om vi kan rekruttere nok medarbejdere til at sikre reel tryghed og værdighed for den ældre. For mig og for Socialdemokratiet er det helt afgørende, at vi sikrer en tryg og værdig og omsorgsfuld ældrepleje. I sidste uge kom regeringen derfor også med det her social- og sundhedsuddannelsesudspil, som ministeren også har været inde på, og som adresserer flere af de her problematikker. Det handler bl.a. om, hvordan vi sikrer ordentlige danskkundskaber blandt social- og sundhedshjælpere og -assistenter. Det gør vi konkret i udspillet ved bl.a. at prioritere varige midler til sprogscreening og sprogstøtte for de elever, der har sproglige udfordringer af den ene eller den anden art. Støtten skal følge den enkelte elev både i skolen og i oplæringen, så eleven får et sammenhængende sprogstøtteforløb. Det styrker både elevens muligheder for at følge med i undervisningen og gennemføre uddannelsen og oplæringen, samtidig med at det klæder dem på til at kunne have en god kommunikation med og skabe en god relation til de ældre borgere, når de er ude og hjælpe i plejen. Samtidig skal udspillet være med til generelt at understøtte flere kolleger til de medarbejdere, der er i ældreplejen i dag, og som løber stærkt for at klare arbejdsopgaverne. Det skal det, ved at vi løfter kvaliteten af uddannelsen gennem et økonomisk løft og med initiativer, som skal understøtte, at flere søger ind på uddannelsen, men også initiativer, som skal understøtte, at flere gennemfører uddannelsen. For sandheden er jo også den, at en af ældreplejens absolut største udfordringer er manglen på arbejdskraft. Bare i 2035 bliver vi op imod 200.000 flere ældre og står til at mangle over 15.000 social- og sundhedsmedarbejdere. Vi lever længere og længere, og det er fantastisk. Det betyder også, at der kommer flere ældre, som f.eks. har kroniske sygdomme, og som har brug for pleje. Det skal vi være forberedt på. Udspillet for bedre social- og sundhedsuddannelser løser ikke alle problemer med mangel på arbejdskraft, faglært og kvalificeret arbejdskraft, i vores ældrepleje, for der findes ikke nogen snuptagsløsninger. Men kvalitetsløftet er en del af svaret, som skal ses i sammenhæng med en række andre tiltag fra regeringens side på forskellige fronter. Herunder kan nævnes trepartsaftalen om lønløft og arbejdsvilkår, hvor der blev prioriteret 1,9 mia. kr. til lønløft i sundheds- og ældreplejen. Der kan nævnes permanentgørelsen af retten til uddannelsesløft på 110 pct.s dagpenge i brancher med mangel på arbejdskraft, herunder social- og sundhedsområdet, og ikke mindst 2030-planen, hvor vi har afsat 32 mia. kr. til velfærden frem mod 2030. Og så præsenterer regeringen snart det længe ventede udspil til en ny ældrereform. Det skal ruste ældreplejen til fremtidens demografi, for at bruge det noget tørre, men dog rammende ord. Med en ny ældrelov ønsker regeringen at gøre op med det bureaukrati, minuttyranni og detailstyring, som i årevis har gjort, at vores medarbejdere i ældreplejen flytter sig længere og længere væk fra kerneopgaven, nemlig at yde en pleje og omsorg og et nærvær til de ældre. Når man skal stå med hovedet i iPadden og bruge tid på endeløse registreringer, dokumentation og kontrol, er det bare tid, der går væk fra borgerne. Derfor mener vi i Socialdemokratiet heller ikke, at løsningen er at sikre tryghed i ældreplejen ved at indføre mere detailstyring fra Christiansborgs side i form af f.eks. nationale standarder. Og af den grund kan vi ikke støtte forslaget, om end vi er enige i intentionen, såfremt jeg forstår den korrekt, og ikke mindst ser vi frem til de videre drøftelser, vi i den kommende tid skal have, om, hvordan vi sikrer en tryg og tillidsfuld ældrepleje.",282.0,19:26:06,23479,23197,6:26:37,6:31:19,44
Karsten Hønge,"Første korte bemærkning er fra fru Pia Kjærsgaard, Dansk Folkeparti.",5.0,19:30:48,23484,23479,6:31:19,6:31:24,44
Pia Kjærsgaard,"Tak for det. Ordføreren brugte jo meget tid på at fortælle om regeringens initiativer, som vi har hørt lidt om, men dog ikke tilstrækkeligt. Jeg har bare svært ved at forstå, at man modsætter sig en national standard på det her område, hvor man samtidig agter om nogen tid at fremlægge en ældrelov, som joeren national standard under en eller anden form. Altså, hvorfor gør man det ikke i det her, som er så vigtigt – faktisk er det allerallervigtigste, synes jeg – i forholdet til ældre mennesker, nemlig at sproget for dem, man sender rundt de ældre, om det er i private hjem, eller det er på plejehjem, eller for den sags skyld også på hospitaler, er dansk? Det er så vigtigt, for det er kommunikationen. Det er faktisk det aller allervigtigste, så derfor synes jeg, at der bør være en national standard. Hvorfor lige præcis ikke på det her område, men sandsynligvis – alt efter, hvad regeringen kommer frem med – på andre områder?",53.0,19:30:53,23537,23484,6:31:24,6:32:17,44
Karsten Hønge,Ordføreren.,1.0,19:31:46,23538,23537,6:32:17,6:32:18,44
Fie Hækkerup,"I virkeligheden tænker jeg det her sådan, at vi alle sammen er interesserede i, at medarbejderne kan kommunikere ordentligt med de ældre borgere. Det handler om, hvordan man anskuer og løser det her problem bedst muligt med de sprogbarrierer, som der kan være, hvis man har problemer med sproget – det kan også være ordblindhed og alle mulige andre ting, som besværliggør hverdagen. Der mener jeg, at man i højere grad løser det ved f.eks. at lave sprogstøtte, ved at lave sprogscreening og ved at opkvalificere underviserne til at kunne undervise i flersprogspædagogik end ved at indføre nationale standarder og mere detailstyring og kontrol, som er noget af det, som jo lige præcis tager tiden væk fra borgerne. Det er jo al den her detailstyring, al den her kontrol og det her tilsyn, som tager tiden væk den tid, der skal bruges til trygheden i ansigt til ansigt-kontakten.",64.0,19:31:47,23602,23538,6:32:18,6:33:22,44
Karsten Hønge,Spørgeren.,2.0,19:32:51,23604,23602,6:33:22,6:33:24,44
Pia Kjærsgaard,"»Flersprogspædagogik« – altså, jeg håber ikke, det er sådan nogle udtryk, der vil kendetegne den nye ældrelov, som bliver lagt på bordet, for så kan jeg på forhånd sige, at Dansk Folkeparti står af. En ældrelov skal altså indeholde noget, som man kan forstå. »Flersprogspædagogik« – altså, jeg må bede ordføreren om at glemme det ord. Og så vil jeg stadig væk sige, at de nationale standarder jo ikke har spor at gøre med bureaukrati. Tværtimod, vil jeg sige. Det er da en national standard, at man skal kunne sproget, og det er da tværtimod afbureaukratisering.",37.0,19:32:53,23641,23604,6:33:24,6:34:01,44
Karsten Hønge,Ordføreren.,1.0,19:33:30,23642,23641,6:34:01,6:34:02,44
Fie Hækkerup,"»Flersprogspædagogik« kommer fra vores social- og sundhedsuddannelsesudspil, så det er mig bekendt ikke i ældreloven, men det fremgår i hvert fald af sosu-udspillet. I virkeligheden går jeg ikke så meget op i, hvad det er for nogle ord, vi skriver i udspillene. Jeg går mere op i, om vi får skabt nogle løsninger, der faktisk virker derude lokalt. Det, jeg egentlig prøvede at sige med det, var, at jeg sådan synes, det er fornuftigt, at vi f.eks. uddanner vores undervisere på skolerne til at kunne løfte de sprogligt svage elever.",34.0,19:33:31,23676,23642,6:34:02,6:34:36,44
Karsten Hønge,"Den næste korte bemærkning er fra fru Marlene Harpsøe, Danmarksdemokraterne.",3.0,19:34:05,23679,23676,6:34:36,6:34:39,44
Marlene Harpsøe,"Ordføreren er ny ældreordfører, og jeg vil gerne sige et stort: Velkommen til. Jeg kan jo se, for jeg følger fru Fie Hækkerup lidt rundtomkring, at ældreordføreren her har gjort sig umage med at sætte sig ind i stoffet. Det er rigtig godt at se, så det giver respekt. Så først og fremmest tak for det. Jeg kan i hvert fald sige på egne vegne og på Danmarksdemokraternes vegne, at hvis det er, man ikke har et ordenlig dansk i ældreplejen, kan det have store, fatale konsekvenser. Lad mig vidne om, at der er stor forskel på, om man f.eks. skal give medicin, der skal doseres i mikrogram, eller medicin, der skal doseres i milligram eller gram – altså bare sådan nogle små mindre ting. Og hvis man ikke har styr på det og kan tale om det, når man f.eks. skal give en ordre til en kollega – og hvis de så ikke forstår det ordentligt – kan det altså have fatale konsekvenser for den person, som skal have medicinen. Hvad vil man gøre for at højne standarden derude?",65.0,19:34:08,23744,23679,6:34:39,6:35:44,44
Karsten Hønge,Ordføreren.,2.0,19:35:13,23746,23744,6:35:44,6:35:46,44
Fie Hækkerup,"Tusind tak for de pæne ord. Lad mig returnere ved at sige tak for at have taget rigtig godt imod mig i udvalget og tak for alle de gode snakke, jeg har haft med jer alle sammen. Det er utrolig værdsat. Jeg er fuldstændig enig, og jeg anerkender fuldstændig præmissen i, at det kan have konsekvenser, hvis der er sproglige barrierer, både i form af den talte kommunikation, men sådan set også den skriftlige og det, der dokumenteres. Så det anerkender jeg fuldstændig. Det er præcis også derfor, vi med bl.a. sosu-udspillet gerne vil løfte de sproglige kompetencer. Og så skal jeg nok lade være med at bruge lange akademiske ord om det, men jeg synes sådan set, det væsentlige er, at vi nu får det her til at virke ude i virkeligheden. Og der tror jeg bare, at sådan nogle tiltag som f.eks. sprogstøtte, selv om det ikke lyder helt vildt sexet, faktisk er nogle af de ting, der kan virke ude i den virkelige verden.",58.0,19:35:15,23804,23746,6:35:46,6:36:44,44
Karsten Hønge,Spørgeren.,1.0,19:36:13,23805,23804,6:36:44,6:36:45,44
Marlene Harpsøe,"Tak for det svar. Nu kan man sige, at vi jo er enige om, at det er vigtigt at kunne tale dansk i ældreplejen. Der er rigtig mange af anden etnisk herkomst end dansk, som arbejder i ældreplejen, og også rigtig mange, som gør det rigtig godt. Det er dejligt. Og så vil regeringen hente noget mere arbejdskraft til Danmark bl.a. fra Indien. De skal jo også lære dansk. Så det vil sige, at udfordringerne sådan set bliver større. Der er flere, der skal lære dansk. Er det så nok at lave sprogscreening og sprogstøtte? Skal der ikke mere til, hvis man reelt skal sikre, at patientsikkerheden også er i orden derude?",35.0,19:36:14,23840,23805,6:36:45,6:37:20,44
Karsten Hønge,Ordføreren.,1.0,19:36:49,23841,23840,6:37:20,6:37:21,44
Fie Hækkerup,"Jo, jeg vil sige det sådan, at det spørgsmål, som rejses her, i forhold til udenlandsk arbejdskraft, selvfølgelig også skal vejes ind i den videre proces med det her forslag. Det tænker jeg sådan set er en helt naturlig del af det. Jeg synes, som ministeren var inde på, at man med rette kunne kigge mod f.eks. Lolland, som allerede har gjort sig gode erfaringer med at tage imod udenlandsk arbejdskraft.",32.0,19:36:50,23873,23841,6:37:21,6:37:53,44
Karsten Hønge,"Der er ikke flere korte bemærkninger. Tak til fru Fie Hækkerup, Socialdemokratiet. Næste ordfører er hr. Hans Christian Schmidt, Venstre.",11.0,19:37:22,23884,23873,6:37:53,6:38:04,44
Hans Christian Schmidt,"Tak for ordet, og tak til forslagsstillerne fra Dansk Folkeparti, tak til fru Pia Kjærsgaard. Det er jo sådan, at når man har fået lov til at være herinde i mange år, ved man godt, at fru Pia Kjærsgaards hjerte banker meget for de ældre. Så det er ikke noget nyt, men derfor er det lige vigtigt. Vi har jo i Folketinget længe talt om, at vi skal sikre bedre forhold i ældreplejen, bedre forhold til vores ældre, bedre forhold til vores ansatte. Det er ikke ord, der mangler; dem har vi brugt. Så det er selvfølgelig de gode relationer, som skaber tillid og forbundethed, tillid og relation imellem plejepersonalet og borgeren, men også tillid og relation mellem plejepersonalet indbyrdes. Her vil vi gerne fra vores side anerkende, at dårlige sprogkundskaber kan være en betydelig barriere for at opnå disse relationer. Danskkundskaber er afgørende for at skabe den gode dialog og sikre, at vores krav til dokumentation også bliver fyldestgørende, og at medarbejdere i den danske ældrepleje har de fornødne danskkundskaber, der skal til for at kunne passe deres arbejde. Må jeg så sige, at det må være op til den enkelte kommune at vurdere, for kommunen er nu engang den umiddelbare arbejdsgiver. Det betyder også samtidig, at man er nødt til at tro på, at det så sker, for ellers efterlader man jo de ældre i en situation, hvor de ikke selv har kræfter til at kunne gøre noget ved det. Det er altså kommunerne, som ansætter, det er også kommunerne, som i hvert fald burde kende deres teams, ansatte og ældre bedst. Hvis vi fra Christiansborg skal gå ind og vurdere det, synes jeg, vi laver en opgave, vi ikke er pligtige til, fordi det ikke er os, der skal gøre det, men vi synes også, at kommunerne derved slipper, uden at de må tage det ansvar på sig, som det er, når man ansætter de mennesker, der skal betjene de ældre. Jeg vil så også godt sige, at vi ikke må glemme, at sådan som det ser ud i dag, og det har I også været inde på, så har vores ældrepleje svært ved at rekruttere nye medarbejdere og vi ser ind i en fremtid, hvor vi kommer til at mangle op mod 15.000 ansatte i 2035. Det er voldsomt. Så er der jo et behov for, at vi gør noget, at vi griber ind, imens tid stadig er. Der er behov for, at vi uddanner flere, rekrutterer flere og fastholder flere. Vi har brug for at holde fast i de talenter, vi har, og tiltrække nye til ældreplejen, og de tiltag har regeringen forsøgt at gøre. I sidste uge præsenterede mit eget parti, Venstre, sammen med resten af regeringen udspillet »Forberedt på fremtiden III«, som andre har været inde på – et udspil, der har til formål at bidrage til, at vi både nu og i fremtiden får flere dygtige social- og sundhedsmedarbejdere. Med udspillet foreslår vi et permanent taxameterløft til sosu-uddannelserne fra 2025, så vi sikrer, at undervisere og uddannelsesinstitutionerne har midlerne til at gribe eleverne i rette tid og sikre, at flere kan være med og gennemføre uddannelsen på et tilfredsstillende niveau. Ikke mindst foreslår vi, at der afsættes varige midler til både sprogscreening til eleverne og efterfølgende sprogstøtte, så vi gennem hjælp, vejledning og udvikling hjælper de elever, som har mangelfulde dansksproglige kompetencer. Vi synes i Venstre, det er den rigtige vej at gå. Vi har en pligt til at sikre vores ældrepleje, herunder at lederne og medarbejderne har de gode og rigtige rammer, både under uddannelsen og efterfølgende, når de er ude i plejen. Ud over vores sosu-udspil er regeringen jo, som nogle af jer har været inde på, allerede i gang med at præsentere vores ældreudspil – et udspil, som har til formål at tænke ældreplejen på en ny måde og herunder, hvordan vi sætter vores medarbejdere fri for unødvendigt bureaukrati og derved frigiver tid, som kan bruges til at opbygge relationer hos de ældre, men jeg ved, det bliver en stor opgave. Det er ikke noget, der bliver enkelt, så det kommer til at kræve mange ressourcer. I Venstre mener vi, at der er brug for nye rammer og nye muligheder og ikke nationale og bureaukratiske krav fra Christiansborgs side. Derfor kan vi så ikke støtte beslutningsforslaget, men jeg vil gerne sige, at jeg helt klart mener, at vi er nødt til også at diskutere i udvalget, hvordan vi sikrer, at vi lever op til det. For en ting er ord, og dem har jeg hørt mange af i mine 29 år i Folketinget, men jeg vil bare sige, at det ikke er nok, at man har ord; man skal også have handling.",306.0,19:37:33,24190,23884,6:38:04,6:43:10,44
Karsten Hønge,"Der er en kort bemærkning til fru Pia Kjærsgaard, Dansk Folkeparti.",4.0,19:42:39,24194,24190,6:43:10,6:43:14,44
Pia Kjærsgaard,"Tak for det. Jo, det glæder jeg mig rigtig meget til, og det tror jeg vi er mange der gør. Og jeg er utrolig spændt på, hvordan de næste måneder skal gå i forhold til den ældrelov, som forhåbentlig snart bliver præsenteret. Men jeg vil godt gå lidt videre, for det er jo ikke alene plejepersonale, det gælder rigtig mange inden for sundhedssektoren. Der har også været kritik fremme fra Lægeforeningen, for læger, der kommer fra uden for EU, skal bestå en danskprøve 3, men det gælder ikke læger inden for EU, og det har der været klager om, for der er virkelig også problemer. Så jeg tror, at det med at kunne dansk ikke bare er i forhold til plejepersonalet, men også i forhold til læger, som kommer fra andre lande, og i det hele taget i forhold til forholdet til andre mennesker – til mennesker, der er syge, til mennesker, der er ældre, til mennesker, der ikke har så mange ressourcer til bare at skulle kunne forstå det, der bliver sagt. De skal bare kunne forstå det, der bliver sagt til dem, og ikke bruge mange kræfter på at føle sig hjælpeløse i en seng, i et hjem, eller hvad ved jeg. Det vil jeg godt høre ordførerens holdning til. Er det ikke også der, vi skal skride ind? Jeg ved ikke, om det kan komme under ældreloven, men ellers må vi tage fat på det omkring læger på et andet niveau, på et andet område; jeg ved det ikke, men det kunne også være et emne.",76.0,19:42:43,24270,24194,6:43:14,6:44:30,44
Karsten Hønge,Ordføreren.,1.0,19:43:59,24271,24270,6:44:30,6:44:31,44
Hans Christian Schmidt,"Jamen der vil jeg bare sige meget direkte: Jo, det er helt klart nødvendigt, for jeg ved fra egen krop og egen erfaring, at det betyder utrolig meget for mennesker, der er udsatte og i forvejen er i situationer, hvor de er svage, at blive taget hånd om. Og det er jo klart, at vi alle sammen er nødt til at erkende, at uanset hvad skal man jo kunne forstå den besked, man får. Det kan være mere alvorlige beskeder, men det kan jo også være beskeder i al almindelighed. Så det er jeg fuldstændig enig i. Jeg tager gerne en snak om det i udvalget, og jeg er fra min side positivt stemt over for det.",38.0,19:44:00,24309,24271,6:44:31,6:45:09,44
