name,text,duration,start_clock,end_sec,start_sec,start_min,end_min,video_id
Bjarne Laustsen,Tak til miljøministeren. Der er lige en kort bemærkning til fru Marianne Bigum fra SF. Værsgo.,4.0,16:13:52,11666,11662,3:14:22,3:14:26,40
Marianne Bigum,"Mange tak. Jeg kan forstå, at ministeren mener, at den nuværende lovgivning er god. Men mit spørgsmål til ministeren er egentlig, om ministeren slet ikke kan se, at der faktisk er behov for at gøre noget mere. Ministeren siger selv, at vi har kæmpe problemer i Danmark med jordforurening. Vi sidder i sparsomme finanslovsforhandlinger og prøver at finde penge, som ikke på nogen måde er tilstrækkelige, til generationsforureningerne, og så er der også alle de andre forureninger, hvor der mangler midler. Det er derfor, SF mener, at ministeren skal kigge på den her jordforureningslov igen, i forhold til om ikke vi kan gøre noget mere. Det, vi faktisk konkret foreslår, er jo, at man i forhold til de her stærkt forurenede grunde, som man går ind og bygger på, simpelt hen får renset op, inden man sætter nye bygninger ovenpå. Altså, det er jo der, der er en åbning, i forhold til at det er billigere og nemmere at komme til forureningerne. Der er også det, at man kan dele regningen med en bygherre eller få det til at indgå i prisen, mens det, hvis vi venter til på et eller andet tidspunkt, hvor det er efterladt til det offentlige, så bliver rigtig svært. Kan ministeren slet ikke se, der er behov for noget mere i forhold til jordforureningsloven?",70.0,16:13:56,11736,11666,3:14:26,3:15:36,40
Bjarne Laustsen,Værsgo til miljøministeren.,1.0,16:15:06,11737,11736,3:15:36,3:15:37,40
Magnus Heunicke,"Helt grundlæggende er det forureneren, der skal betale, og hvis vi har at gøre med nogen, der forlader et område, sælger et område, hvor de har forurenet, så er det forureneren, der skal betale. Det ville så være rimelig nemt at finde ud af, hvem det er, der har haft området, og hvad det er, der er sket af aktiviteter, som gør, at vi altså nu har en forurening på det her område. Jeg er helt enig i, at midlerne er sparsomme, når vi sidder og forhandler. Dog synes jeg, det var et betragteligt beløb, man afsatte der i 2021. Der er jo også drøftelser af det arbejde, der foregår i vores regioner, med netop at rense op efter generationsforureningerne, og om, hvad der så er behov for. Der er udbud i gang osv. Men jeg vil være meget, meget lydhør over for, hvad det er, eksperterne siger derude, altså hvad det er, der konkret skal se. For nogle steder vurderer de jo, at man ikke skal rydde op i den forurenede jord. Der er ikke noget rent jord at putte i i stedet for, og det er bedre, at den forurening, der er, er indkapslet, end at der bliver ryddet op i den. Det er jo en konkret vurdering, som eksperterne må foretage derude.",68.0,16:15:07,11805,11737,3:15:37,3:16:45,40
Bjarne Laustsen,Tak. Ordføreren.,2.0,16:16:15,11807,11805,3:16:45,3:16:47,40
Marianne Bigum,"Man kan også kigge lidt tidsmæssigt på det, og ministeren nævner selv, at den her lov er 25 år gammel. Noget af det, der indgår i vores beslutningsforslag her, er, at man også opdaterer den i forhold til klimahensyn. Vi ser, hvordan vores klima simpelt hen er markant anderledes, i forhold til hvordan det plejede at være, og ministeren har selv for nylig været ude at kigge på det i Randers. Ser ministeren ikke, at der måske ud fra et klimaperspektiv er behov for at revidere den 25 år gamle lovgivning og gøre den mere tidssvarende?",28.0,16:16:17,11835,11807,3:16:47,3:17:15,40
Bjarne Laustsen,Værsgo til miljøministeren.,1.0,16:16:45,11836,11835,3:17:15,3:17:16,40
Magnus Heunicke,"Jeg tror, det er for tidligt at sige, at jordskredet i Randers skyldes klimaforandringer, og at man ikke kunne have forudset og opereret inden for den risiko, som der er, med mere våde sæsoner, som vi jo har haft sidste år. Men der er ingen tvivl om, at når det handler om behandling af giftig jord og giftigt vand, som det her er, så skal man være klar over, at vejret kan være mere voldsomt, end det var tidligere. Det er klart.",36.0,16:16:46,11872,11836,3:17:16,3:17:52,40
Bjarne Laustsen,"Tak. Der er ikke flere korte bemærkninger, så vi går over til ordførerrækken. Så er det fru Anne Paulin fra Socialdemokratiet som ordfører. Værsgo.",15.0,16:17:22,11887,11872,3:17:52,3:18:07,40
Anne Paulin,"Tak for det. Beslutningsforslaget, som vi behandler nu, er fremsat af SF og handler om jordforurening, som jo desværre er et stort problem mange steder i Danmark. De seneste år har vi også set kendte generationsforureninger, som er vokset i kompleksitet og omfang. Der er nye udfordringer med PFAS-forurening, som også er kommet til og skal håndteres. Dertil kommer en række andre typer af forureninger, f.eks. fra benzin og olie, og lige aktuelt ser vi jo med sagen om Nordic Waste i Randers, at det kan have store konsekvenser for natur, miljø og sundhed, når farligt affald ikke håndteres, som det bør og skal. Derfor er jordforurening naturligvis et vigtigt emne. Samlet set er der registreret 38.500 grunde med jordforurening i de danske regioner, som står for den offentlige indsats på området. Med over 38.000 lokaliteter i hele Danmark er det et stort omfang. Så meget desto vigtigere er det også, at indsatsen prioriteres bedst muligt, og når Socialdemokratiet i dag stemmer nej til det her beslutningsforslag, så er det, fordi vi grundlæggende synes, at der er nogle fornuftige balancer allerede i den nuværende jordforureningslov, som sikrer, at midlerne og indsatsen prioriteres bedst muligt. F.eks. giver det mening, at der stilles forskellige krav, alt efter om der skal bygges en parkeringsplads eller en børnehave oven på et område med jordforurening. Med SF's forslag til udvidelse af arealer, som skal være omfattet af jordforureningsloven, vil over halvdelen af Danmarks areal kunne blive omfattet. Er det hensigtsmæssigt? Det mener vi ikke. Derfor støtter Socialdemokratiet ikke det her beslutningsforslag, uagtet at vi naturligvis finder den her diskussion om jordforurening vigtig, og vi har jo ogsåhar været med til at sikre flere midler til oprensning af bl.a. de store generationsforureninger.",120.0,16:17:37,12007,11887,3:18:07,3:20:07,40
Bjarne Laustsen,Tak. Så er der en kort bemærkning fra fru Marianne Bigum fra SF. Værsgo.,5.0,16:19:37,12012,12007,3:20:07,3:20:12,40
Marianne Bigum,"Mange tak for det. Vi gør jo faktisk noget i forhold til den her dagsorden. Vi synes bare ikke, at vi gør nok. Til det der med – det blev også sagt af ministeren før – at der skal være forskel på, om det er en daginstitution, eller om det er en parkeringsplads, vil jeg sige: Ja, men vinklen på det er jo, at der er forskel på, om man er der meget eller ikke. Når vi også synes, at man skal gå ind og kigge på anlægsbyggerier, handler det jo også om, at man får afgrænset det, så der er mulighed for at få ryddet op i noget jord. Altså, forurenet jord under en parkeringsplads, en motorvej eller sådan noget kan jo forurene natur og miljø. Det er der, vi går ind og siger: Inden vi bygger, skal vi rydde op. Ordføreren siger det jo selv i forhold til det med, at det måske var halvdelen af Danmark, man skulle gøre noget ved. Ja, det understreger lidt størrelsen af problemet. De her forureninger bliver der jo ikke nødvendigvis altid. De kommer til at sive ud, og særlig når vi ser klimaforandringerne med stigende vandstand, grundvandsspejl og alt muligt andet, så ændrer det fuldstændig forudsætningerne for det, vi har troet vi har kunnet indkapsle. For det kan vi simpelt hen ikke. Er ordføreren ikke enig i det?",68.0,16:19:42,12080,12012,3:20:12,3:21:20,40
Anne Paulin,"Ja, og derfor skal der jo selvfølgelig også altid være en myndighedsvurdering af de her ting, men der kan så også være eksempler, hvor det måske giver bedst mening, at jorden bliver liggende, hvor den er. Det er jo heller ikke konsekvensfrit, når man begynder at flytte rundt på farligt affald og skal håndtere det. Nogle gange kan det være indkapslet i tilstrækkelig grad til ikke at gøre skade på det nærliggende vandmiljø osv. Så det er jo også noget, der fra case til case afhænger af, hvad de konkrete forhold er. Men selvfølgelig er det vigtigt, at vi har en myndighed på det her område, som holder øje med, hvad der sker.",48.0,16:20:50,12128,12080,3:21:20,3:22:08,40
Bjarne Laustsen,Værsgo til spørgeren.,2.0,16:21:38,12130,12128,3:22:08,3:22:10,40
Marianne Bigum,"Så vil jeg spørge, om ordføreren er med på, at forslaget ikke går påalleforurenede grunde i Danmark, men på deciderede affaldsdepoter og stærkt forurenede grunde, altså det, vi har kaldt kemiske hotspots. Så det er ikkeallegrunde, som sådan set skal oprenses, men lad os starte med der, hvor vi har nogle alvorlige udfordringer.",21.0,16:21:40,12151,12130,3:22:10,3:22:31,40
Bjarne Laustsen,Værsgo til ordføreren.,2.0,16:22:01,12153,12151,3:22:31,3:22:33,40
Anne Paulin,"Ja, jeg er med på, at der jo er nogle forskellige elementer i det her beslutningsforslag. Noget af det handler om at udvide jordforureningsloven. Så er der den her del, som mere handler om forbuddet oven på de her områder. Jeg synes stadig væk, at der er en væsentlig nuance, i forhold til hvilket område man bygger oven på. Er det parkeringspladser, er det trods alt mindre problematisk, end det er, hvis det er børnehaver eller et sted, hvor folk bor og er i kontakt med jorden nedenunder.",36.0,16:22:03,12189,12153,3:22:33,3:23:09,40
Bjarne Laustsen,Tak. Så er der en kort bemærkning fra hr. Søren Egge Rasmussen fra Enhedslisten. Værsgo.,5.0,16:22:39,12194,12189,3:23:09,3:23:14,40
Søren Egge Rasmussen,"Nu kunne jeg jo forstå på ordføreren, at ordføreren mente, at den nuværende lovgivning var god nok. I det her beslutningsforslag er der ridset op, at vi kan have nogle særlige problemstillinger, fordi vi oplever nogle klimaforandringer og vi har noget grundvandsstand, som kommer højere op. Det er jo sådan set nogle nyere problemer, som vi har oplevet på det seneste. Er ordføreren helt sikker på, at vi er i en situation, hvor vi har lovgivning, som tager hånd om de nutidige problemer?",34.0,16:22:44,12228,12194,3:23:14,3:23:48,40
Bjarne Laustsen,Værsgo til ordføreren.,2.0,16:23:18,12230,12228,3:23:48,3:23:50,40
Anne Paulin,"Selvfølgelig skal vi holde øje med, hvordan de vejrmæssige forandringer udfordrer vores evne til at kunne håndtere farligt affald, jordforurening osv. Det var sådan set også det, som ministeren sagde. Men det ændrer ikke på, at vi på baggrund af det her beslutningsforslag lige nu og her ikke mener, at der skal laves en ny revidering af den nuværende jordforureningslov.",28.0,16:23:20,12258,12230,3:23:50,3:24:18,40
Bjarne Laustsen,Værsgo til spørgeren.,2.0,16:23:48,12260,12258,3:24:18,3:24:20,40
Søren Egge Rasmussen,"Det var da lidt et skuffende svar. Nu kan jeg forstå på ordføreren, at det ikke er så alvorligt, hvis man bygger en parkeringskælder oven på noget forurenet jord. Med hensyn til hvad der kan bygges oven på forurenet jord, vil jeg pointere, at man jo har planlagt at bygge rigtig meget oven på forurenet jord. Jeg tænker på Lynetteholmen, hvor der modtages forurenet jord i ret store mængder, og efterfølgende vil man så lave en ny bydel, hvor der kommer beboelse oven på forurenet jord. Er ordføreren helt tryg ved den planlægning, der foregår i København, omkring det?",38.0,16:23:50,12298,12260,3:24:20,3:24:58,40
Bjarne Laustsen,Værsgo til ordføreren.,2.0,16:24:28,12300,12298,3:24:58,3:25:00,40
Anne Paulin,"Jeg mener, at det er helt afgørende, at der selvfølgelig laves vurderinger af de konkrete sager. Jeg kender jo ikke alle detaljerne i forhold til Lynetteholmen, men jeg har tillid til, at de myndigheder, som skal gå ind at vurdere forholdene i de her projekter, gør det efter bedste evne, så vi sikrer, at der ikke kommer sundhedsmæssige skader forbundet med det i forhold til de folk, som skal være i nærheden af de her områder.",30.0,16:24:30,12330,12300,3:25:00,3:25:30,40
Bjarne Laustsen,"Så siger vi tak til Socialdemokratiets ordfører, fru Anne Paulin. Og så siger vi velkommen til Venstres ordfører, hr. Erling Bonnesen. Værsgo.",12.0,16:25:00,12342,12330,3:25:30,3:25:42,40
Erling Bonnesen,"Tak for det. Som ministeren redegjorde for, er der alt for meget forurenet jord i Danmark. Det har skiftende regeringer og skiftende Folketing også så at sige bøvlet med og forsøgt at gøre noget ad flere omgange. I øjeblikket er der jo sat de penge af, som der nu er, og det er resultatet af de forhandlinger, der har været både mellem regeringspartierne og finanslovspartierne. Så rigtig mange partier er med i det. SF, som har fremsat beslutningsforslaget i dag, har jo også selv på et tidligere tidspunkt siddet i regering. Så jeg forstår da godt, at SF's nuværende ordfører siger – det var det, der blev givet udtryk for, da man stod her før – at man egentlig bare ønsker, at der bliver ryddet op. Ja, det kan vi jo så også sige, selv om SF også har siddet i regering på et tidspunkt. Vi er jo stort set alle sammen i samme båd. Vi er alle sammen medansvarlige, i forhold til at der ligger en kæmpe, kæmpe opgave derude, og det vil komme til uanset hvad at tage en hel del år at få ryddet op i det. Så må vi jo bare sige, at vi må forholde os til virkelighedens verden, som den er. Der er det jo sådan, at når man så skal ind og foretage nogle byggerier, skal de jo afstemmes i henhold til den nuværende lovgivning, som vi har. Der har jeg også tillid til, at den lovgivning, vi har nu, grundlæggende kan håndtere situationerne. Nu har der været brugt et eksempel med parkeringspladser, og der kan sikkert bruges alle mulige andre eksempler. Så på baggrund af at det vil være totalt umuligt – det kan man jo bare konstatere, for ellers var det jo blevet gjort, og man har ikke været i stand til at få ryddet op alle steder fuldstændig og helt – skal man så ikke gøre noget overhovedet på nogen som helst forurenede grunde? Der er det da meget relevant, som den nuværende lovgivning også forsøger at håndtere, at man skal foretage en faglig gennemgang af det. Hvad kan der laves af aktiviteter på den pågældende grund? Og hvis det er, at den faglige vurdering kommer ud og siger, at der her kan laves det og det byggeri eller de og de aktiviteter – der kan laves en parkeringsplads – så må vi have tillid til det, og så er det i orden. Så vil der være andre aktiviteter, man ikke kan have de pågældende steder. Det synes jeg sådan set at vi skal være lidt skarpe på lige at holde fast i som udgangspunkt. Så skal vi selvfølgelig hele tiden, også som ordføreren er inde på, være opmærksomme på, om der kommer ny viden og nye metoder eller andet, vi skal være opmærksomme på og prøve at håndtere i forhold til lovgivningen. Og måske skal vi også ændre på lovgivningen. Selvfølgelig skal vi det, og det er også det, Folketinget beskæftiger sig med løbende i adskillige sammenlignelige situationer. Så man kan jo sådan set kun sige, at det er godt, at der er en opmærksomhed på det, og derfor er det også godt, at SF også er opmærksom på det. Det tror jeg sådan set at alle partier og ordførere er. Og så skal vi bare have i baghovedet, at vi må have tillid til, at det i de her situationer mange gange er regionerne og kommunerne, der med deres faglige apparater må gennemføre de her faglige vurderinger, der skal til, når der fra tid til anden kommer nogle ønsker om at lave nogle konkrete aktiviteter de pågældende steder. Så på det grundlag synes jeg ikke, at der er tilført noget, der tilsiger os at skulle gå ind og begynde at lave sådan et generelt forbud på en eller anden måde. Så på det grundlag afviser vi også i Venstre det her beslutningsforslag.",216.0,16:25:12,12558,12342,3:25:42,3:29:18,40
Bjarne Laustsen,"Tak for ordførertalen. Der er lige en kort bemærknng til fru Marianne Bigum, SF. Værsgo.",4.0,16:28:48,12562,12558,3:29:18,3:29:22,40
Marianne Bigum,"Mange tak, og tak til ordføreren for et egentlig fint indspark. Der er jo sket ting på de sidste 25 år, som jeg synes vi kan tage højde for. F.eks. har vi fået et meget større overblik over, hvad det egentlig for nogle forureninger, vi har, fordi vi kan måle det meget mere. Jeg nævnte et rimelig konkret eksempel, nemlig PFAS. Kendskabet til den massive PFAS-forurening, vi har, og som er en udfordring, vi står med, er jo noget, der er kommet til, siden vi lavede loven. Mener ordføreren ikke, at det kunne være en af de ting, der kunne indgå i en revidering af jordforureningsloven?",40.0,16:28:52,12602,12562,3:29:22,3:30:02,40
Bjarne Laustsen,Værsgo til ordføreren.,2.0,16:29:32,12604,12602,3:30:02,3:30:04,40
Erling Bonnesen,"Som jeg var inde på før, og det vil jeg henvise til igen, har jeg tillid til, at lovgivningen, og også dem, der sidder og skal lave de faglige vurderinger, selvfølgelig tager højde for ny viden osv., sådan at den viden, der er til rådighed, indgår i at tilvejebringe det beslutningsgrundlag, der skal etableres for at træffe en beslutning om, om der kan laves en parkeringsplads eller et byggeri, eller hvad der kan laves af aktiviteter på den pågældende matrikel, som der ønskes lavet nogle aktiviteter på. Skulle det modsatte vise sig, har ministeren også tilkendegivet, at så kigger vi selvfølgelig på det, men foreløbig har jeg som udgangspunkt tillid til de fagfolk, der tager sig af det.",39.0,16:29:34,12643,12604,3:30:04,3:30:43,40
Bjarne Laustsen,Spørgeren.,1.0,16:30:13,12644,12643,3:30:43,3:30:44,40
Marianne Bigum,"Mange tak. Ordføreren nævner også, at SF selv har været i regering og også støttede den forrige regering. Ja, og dengang SF havde miljøministerposten, reviderede vi faktisk den lov, sådan så vi kunne få overfladevand med, og som støtteparti var vi også i dialog med den daværende miljøminister i forhold til at få revideret det her. Så det var egentlig mere til oplysning, for det tænker jeg ikke ordføreren her har været klar over, fordi ordføreren var i opposition dengang. Det er ikke nyt for SF at arbejde med det her. Det har vi gjort i rigtig mange år. Jeg deler tilliden til fagfolkene. Vi var sådan set i proces med at få det ændret. Så kom der en ny regering, og så blev det stoppet.",41.0,16:30:14,12685,12644,3:30:44,3:31:25,40
Bjarne Laustsen,Værsgo til ordføreren.,1.0,16:30:55,12686,12685,3:31:25,3:31:26,40
Erling Bonnesen,"Tak for det. Jeg er udmærket bekendt med, at også SF lavede en indsats. Det gør de fleste miljøministre uanset partifarve for at prøve at håndtere nogle af de her problemer. For der er jo ikke nogen, der er uenige i, at sådan nogle forureningsting skal man forsøge at gøre noget ved. Men jeg henviste også sådan bare lige med et passende lille venligt vink til, at selv om SF også har været i regering, var der ikke bare blevet ryddet totalt op. Men vi deler jo alle sammen ambitionen om, at når man deltager i finanslovsforhandlinger, uanset om man er regeringsparti eller oppositionsparti, så prøver man at få mest mulig hastighed på de her ting.",37.0,16:30:56,12723,12686,3:31:26,3:32:03,40
Bjarne Laustsen,"Tak til Venstres ordfører, hr. Erling Bonnesen. Så er det Moderaternes ordfører, Charlotte Bagge Hansen.",14.0,16:31:33,12737,12723,3:32:03,3:32:17,40
Charlotte Bagge Hansen,"Tak, formand. Som både ordføreren for forslagsstillerne, ministeren og de andre ordfører, der har været heroppe, siger, er forurenet jord jo desværre et omfattende problem, vi har i Danmark, og det handler jo desværre om prioritering. Jeg synes, det er vigtigt, at vi husker på, at under de nuværende regler kræves der tilladelser, når et areal ændrer anvendelse fra erhverv til bolig, eller hvis arealet er omfattet af hensyn såsom drikkevand, natur, overfladevand og boliger og børneinstitutioner. Det system, vi har i dag, tager hensyn til både miljøet og vores hensyn. Forslagsstillerne ønsker så, at vi udvider det her og laver nogle flere tiltag, og det synes jeg egentlig er sympatisk, men jeg synes samtidig, at det kan være et problem. For hvis vi breder det mere ud, end det er nu, f.eks. i forhold til at forslagsstillerne mener, at al landbrugsjord skal omfattes, så vil det tage nogle ressourcer væk fra de vigtigste indsatser med at rense de allervigtigste og prioriterede jordforureningsområder. Samtidig vil det også kunne føre til en økonomisk byrde, som regionerne skal bære, uden at de får den nødvendige miljømæssige gevinst. I det nuværende system vurderer regioner risikoen for forurening og påvirkning af drikkevand, natur og sundhed, samt fastsætter krav baseret på fremtidig anvendelse af området. Vi synes derfor, at vores nuværende system for håndtering af forurenede grunde er tilfredsstillende. Derfor ser vi det ikke som hensigtsmæssigt helt at forbyde byggeri eller infrastruktur på de forurenede områder, og det er sådan set heller ikke det, jeg hører forslagsstillerne siger. Selvfølgelig ville det være rart at kunne optimere mere og gøre mere, men vi tror på, at de eksperter, vi har, der arbejder med det her til daglig, både har hånden på kogepladen og har den faglige ekspertise, så vi er trygge ved, at tingene bliver gjort i den bedste hensigt og i prioriteret rækkefølge. Tak for ordet.",147.0,16:31:47,12884,12737,3:32:17,3:34:44,40
Bjarne Laustsen,Tak for ordførertalen. Så er der en kort bemærkning. Fru Marianne Bigum fra SF. Værsgo.,4.0,16:34:14,12888,12884,3:34:44,3:34:48,40
Marianne Bigum,"Mange tak til ordføreren. Jeg vil spørge ordføreren, for ordføreren siger, som de øvrige ordførere fra regeringspartierne indtil videre har sagt, at ordføreren er tilfreds med loven: Kan ordføreren ikke se, at der går lang tid, før vi når i mål med den store opgave, vi har i Danmark med de nuværende regler? Så vil jeg sige, at jeg ikke er uenig med ordføreren i, at vi har rigtig gode eksperter på det her område, som gør alt, hvad de kan, men de her eksperter er også underlagt de politiske prioriteter, vi pålægger dem. Og det er jo ikke eksperterne, der skal stå på mål for det; de er selvfølgelig nødt til at prioritere inden for de politiske rammer, vi sætter for, hvad der er vigtigt for os at have med. Det, vi i den nuværende lovgivning har med, er international naturbeskyttelse, men ikke almindeligt beskyttede områder. Kan ordføreren se i en biodiversitetskrise, at det f.eks. kunne være en idé her at udvide de hensyn, vores fremragende eksperter kunne tage deres arbejde?",71.0,16:34:18,12959,12888,3:34:48,3:35:59,40
Bjarne Laustsen,Værsgo til ordføreren.,1.0,16:35:29,12960,12959,3:35:59,3:36:00,40
Charlotte Bagge Hansen,"Nu pågår der jo noget arbejde med, at vi skal have lavet en naturlov, og her skal biodiversitet også omfattes. Om det skal være her eller der eller nogle andre steder, må jeg indrømme at jeg ikke kan tage stilling til. Det, som jeg siger, er, at jeg er tryg ved den måde, det foregår på, og de rammer og de hensyn, der bliver taget ud fra de vurderinger, som regionerne foretager. Sådan som de er nu, er jeg ganske tryg.",35.0,16:35:30,12995,12960,3:36:00,3:36:35,40
Bjarne Laustsen,Værsgo til spørgeren.,0.0,16:36:05,12995,12995,3:36:35,3:36:35,40
Marianne Bigum,"Mange tak. Når jeg snakker med regionerne om det her, er de lige så utålmodige, som jeg er, med hensyn til at der skal ske noget mere, at vi skal finde noget mere finansiering, at vi skal hjælpe dem noget mere herinde med noget lovgivning. Så jeg må gentage mit spørgsmål: Et slag på tasken, hvornår tænker ordføreren at blive færdig med at rense op i Danmark?",27.0,16:36:05,13022,12995,3:36:35,3:37:02,40
Bjarne Laustsen,Værsgo til ordføreren.,1.0,16:36:32,13023,13022,3:37:02,3:37:03,40
Charlotte Bagge Hansen,"Jeg siger bare tak for tilliden med det spørgsmål, hvis ordføreren tror, det er noget, jeg kan svare på. Det kan jeg desværre ikke. Det eneste, jeg kan konkludere, er – og det er ligesom alle andre også har gjort – at vi har et kæmpeproblem. Vi har nogle kæmpe udfordringer. Vi har en masse fortidens synder, og der kommer også noget til. Det, det handler om, er, at vi skal gøre, hvad vi kan, og så skal vi sørge for at levere et bedre miljø til dem, der kommer efter os, og gøre alt, hvad vi kan for det.",40.0,16:36:33,13063,13023,3:37:03,3:37:43,40
Bjarne Laustsen,"Tak til Moderaternes ordfører, fru Charlotte Bagge Hansen. Vi går videre i ordførerrækken, og det er Hans Kristian Skibby fra Danmarksdemokraterne som ordfører. Værsgo.",16.0,16:37:13,13079,13063,3:37:43,3:37:59,40
Hans Kristian Skibby,"Tak, hr. formand. Allerførst vil jeg sige tak til Socialistisk Folkeparti for at sætte det på dagsordenen og bringe det til politisk debat. Det gør jo ikke altid, at vi bliver enige, men samtalen fremmer i hvert fald altid en fælles forståelse af, at vi vil det bedste. Det er bare ikke altid, det er den samme type medicin, vi går ind for. Det er det måske heller ikke helt i det her tilfælde, hvor SF jo foreslår et forbud mod byggeri oven på affaldsdepoter og kemiske hotspots med henblik på at modernisere vores jordforureningslovgivning i Danmark. Det er jo ikke, fordi vi er fortalere for, at der overhovedet skal være affaldsdepoter eller kemiske hotspots i Danmark, men det, der er skismaet, er jo, hvordan man skal agere ud fra den grundlæggende forudsætning, som der er – som Moderaternes ordfører også var inde på – med fortidens synder. Der er nogle ting, vi er nødt til at tage med i vores bagage fremadrettet. Der er det altså sådan i Danmarksdemokraterne, at vi mener, at den rigtige måde at håndtere det på er at lave individuel sagsbehandling. Hver gang vi får konkrete forslag om erhvervsbyggeri, boliger, fritidsarealer, eller hvad det nu kan være, giver det god mening, at man tager alle de her sager individuelt og behandler dem, ligesom vi gør, når vi giver byggetilladelse til alt muligt andet. Nogle steder vil det faktisk have en god virkning at tage de lokale hensyn med ind i betragtningen. Uagtet at det selvfølgelig kan lyde fromt at støtte det her forslag, må man jo også, synes vi, tage skyldigt hensyn til, at der jo eksempelvis er forskellige jordbundsforhold, alt efter hvor henne det er i Danmark, altså om det er fed, leret jord på Lolland, eller om det er tyndt, sandet kartoffeljord ude ved Varde. Så kan det godt være, det er andre ting, som er det vigtigste, i forhold til om man kan give en byggetilladelse eller ej i de konkrete tilfælde. Derfor vender vi altså hele tiden tilbage til ønsket om den her individuelle sagsbehandling. Det er også derfor, at vi ikke rigtig kan se os selv i og støtte et rigidt forbud, sådan som forslagsstillerne foreslår. Tak.",137.0,16:37:29,13216,13079,3:37:59,3:40:16,40
Bjarne Laustsen,Så kom der lige et ønske om en kort bemærkning til fru Marianne Bigum fra SF. Værsgo.,6.0,16:39:46,13222,13216,3:40:16,3:40:22,40
Marianne Bigum,"Mange tak. Nu finder jeg jo ikke oplægget rigidt. Men jo, SF mener, at vi i forhold til de her meget, meget stærkt forurenede grunde skal rense op, inden vi bygger nyt ovenpå, simpelt hen fordi miljørisiciene er for store og det også er en billigere og smartere måde at bruge offentlige penge på at gøre det fra starten af. Men der er andre dele af beslutningsforslaget, som vi har med, og som jeg vil høre om ordføreren kan se at der er musik i, og det er jo bl.a., at vi gerne vil udvide de hensyn, som man som offentlig institution kan tage i forhold til en individuel vurdering af en indsats. Der vil vi jo faktisk give mere fleksibilitet til regioner eller kommuner, så de ligesom kan gå ind og sige, at de tager hensyn til rekreative områder, og at de tager hensyn til alle bygninger, og at det ikke kun er den her meget snævre definition, man nu kører med. Og der kan man nemlig gå ind og gøre lidt mere af det, som ordføreren efterspørger. Er ordføreren enig i det?",53.0,16:39:52,13275,13222,3:40:22,3:41:15,40
Bjarne Laustsen,Værsgo til ordføreren.,1.0,16:40:45,13276,13275,3:41:15,3:41:16,40
Hans Kristian Skibby,"Tak for spørgsmålet. Jeg er sådan set enig i, at det kan man allerede gøre i dag, og når der kommer individuelle ansøgninger om at bygge boliger eller erhverv eller for den sags skyld kompensation, så viser man jo også skyldigt hensyn til alle de faktorer, der gør sig gældende i området, det kan være lokalplaner, og det kan være registrerede fortidsproblemer, herunder jordbundsforhold og alt muligt andet. Så er det jo også sådan, at man, hvis man ender med at give en byggetilladelse, kan gå ind og stille nogle krav i forhold til sandpuder og jordmembraner og alt muligt andet, hvilket kan sikre, at man tager hensyn til de ting, som der nu kan tages hensyn til, i forbindelse med en given ansøgning.",44.0,16:40:46,13320,13276,3:41:16,3:42:00,40
Bjarne Laustsen,"Så siger vi tak til hr. Hans Kristian Skibby fra Danmarksdemokraterne og går videre i talerrækken, og det er hr. Alexander Ryle fra Liberal Alliance som ordfører. Værsgo.",15.0,16:41:30,13335,13320,3:42:00,3:42:15,40
Alexander Ryle,"Mange tak. Når et byggeri eller etableringen af infrastruktur finder sted, bør det, som det også sker i dag, foretages på et konkret projektsspecifikt grundlag og på baggrund af en dokumenteret risikovurdering, og et generelt forbud vil potentielt øge omkostningsniveauet ved nyetablering af byggeri og infrastruktur fremadrettet. I forbindelse med håndteringen af jordforurening er det generelt vigtigt med en hård prioritering af ressourcerne, så indsatsen placeres der, hvor der er en dokumenteret risiko for mennesker og miljø, og der findes i dag allerede en lang række teknikker til håndtering af jordforurening i forbindelse med byggeri og anlægsarbejde, som sikrer mod en fremtidig risiko, og som giver mulighed for oprensning uden øgede omkostninger, helt i henhold til den eksisterende jordforureningslov. Derfor mener vi i Liberal Alliance, at SF's forslag om et generelt forbud er en meget ufleksibel løsning på et problem, som der allerede findes lovgivning om. Men hvis jeg alligevel skal vise en vis form for åbenhed i forhold til det forslag, som SF er kommet med, så synes jeg jo egentlig, at der er nogle dele, f.eks. det her med ensartede krav til, hvor højt indendørsluftens indhold af kemikalier må være, som det godt kunne give god mening at kigge lidt på igen. For som ministeren jo også var inde på, har man valgt at prioritere drikkevandet, naturen og menneskers sundhed, men vi bruger jo også mange timer på vores arbejdsplads, så derfor synes jeg jo også, at der bør være en høj kvalitet af luften der. For det påvirker jo også sundheden og sikkerheden. Så der er en lille åbning over for dele af forslaget, men vi kan altså ikke støtte det samlede forslag, primært på grund af forbudselementet, som er lidt for rigidt til vores mave.",117.0,16:41:45,13452,13335,3:42:15,3:44:12,40
Bjarne Laustsen,Tak for ordførertalen. Der er lige en kort bemærkning til fru Marianne Bigum fra SF. Værsgo.,5.0,16:43:42,13457,13452,3:44:12,3:44:17,40
