name,text,duration,start_clock,end_sec,start_sec,start_min,end_min,video_id
Bjarne Laustsen,Værsgo til ordføreren.,2.0,16:28:04,12535,12533,3:28:53,3:28:55,41
Bjarne Laustsen,Tak. Værsgo til spørgeren.,1.0,16:29:15,12605,12604,3:30:04,3:30:05,41
Mette Thiesen,"Jeg ved nærmest ikke, hvor jeg skal starte, ud over at jeg kan anerkende, at ordføreren er en ganske ung mand, og man kan da håbe, når ordføreren allerede nu er i gang med at læse fornuftig politik på DF's hjemmeside, at ordføreren så måske med alderen bliver mere fornuftig i forhold til de her spørgsmål. Det her handler ikke om klimatjuhej og alt muligt andet ude i den store verden. Det her handler helt grundlæggende om, at vi ikke kan passe på vores eget land, Danmark, og om, hvorvidt vi mener, at udenlandske voldtægtsforbrydere, som på grund af naive politikere har fået tildelt dansk statsborgerskab, sådan set fortjener at beholde det statsborgerskab, eller om de skal have det frataget og smides ud. Det er sådan helt konkret det, vi står med. Så det handler grundlæggende om, om man, som det også blev sagt fra Venstres ordførers side, er mere optaget af at sidde med ved bordet og snakke og sidde i rundkreds, eller om man er mere optaget af at passe på Danmark. Det er det, det står imellem.",53.0,16:29:16,12658,12605,3:30:05,3:30:58,41
Bjarne Laustsen,Tak. Værsgo til ordføreren.,2.0,16:30:09,12660,12658,3:30:58,3:31:00,41
Bjarne Laustsen,"Tak. Der er ikke flere korte bemærkninger til SF's ordfører, hr. Mads Olsen, så vi kan gå videre i ordførerrækken og byde velkommen til hr. Mohammad Rona fra Moderaterne som ordfører. Værsgo.",12.0,16:31:05,12726,12714,3:31:54,3:32:06,41
Bjarne Laustsen,Tak for ordførertalen. Så er det hr. Mikkel Bjørn fra Dansk Folkeparti som spørger.,4.0,16:33:23,12856,12852,3:34:12,3:34:16,41
Mikkel Bjørn,"Tak for det. Moderaternes ordfører nævner retten til dansk statsborgerskab som noget meget vigtigt og centralt, og derfor vil jeg da høre ordføreren, om han virkelig mener, at f.eks. en 42-årig mand, der for nylig blev idømt 3½ års fængsel for voldtægt af en blot 9-årig pige – og vi kan ikke fratage statsborgerskabet fra sådan en mand – har ret til dansk statsborgerskab.",23.0,16:33:27,12879,12856,3:34:16,3:34:39,41
Bjarne Laustsen,Værsgo til ordføreren.,2.0,16:33:50,12881,12879,3:34:39,3:34:41,41
Bjarne Laustsen,Tak. Værsgo til spørgeren.,2.0,16:34:20,12911,12909,3:35:09,3:35:11,41
Mikkel Bjørn,"Jamen det er jeg da enig med ordføreren i. Men så vil jeg da godt lige bede ordføreren om at bekræfte, at grunden til, at vi ikke kan tage statsborgerskabet fra den her mand, der har voldtaget en 9-årig pige, lige præcis er statsborgerretskonventionen, den konvention, som Dansk Folkeparti i dag foreslår at afratificere, og som ikke en eneste ordfører indtil nu har kunnet redegøre for en eneste konkret fordel for Danmark ved at være med i.",24.0,16:34:22,12935,12911,3:35:11,3:35:35,41
Bjarne Laustsen,Værsgo til ordføreren.,2.0,16:34:46,12937,12935,3:35:35,3:35:37,41
Bjarne Laustsen,Tak til hr. Mohammad Rona fra Moderaterne som ordfører. Der er ikke flere korte bemærkninger. Derfor går vi videre i ordførerrækken til hr. Kristian Bøgsted fra Danmarksdemokraterne.,16.0,16:35:18,12983,12967,3:36:07,3:36:23,41
Kristian Bøgsted,"Tak for ordet. Med beslutningsforslaget i dag ønsker forslagsstillerne, at Danmark træder ud af statsborgerretskonventionen, som stammer fra 1997, da konventionens bestemmelser ifølge forslagsstillerne ikke muliggør, at kriminelle mennesker, herunder voldtægtsforbrydere og seriekriminelle, kan fratages dansk statsborgerskab som konsekvens af deres alvorlige kriminalitet. Jeg vil gerne starte med at understrege, at vi deler forslagets intention, for vi synes grundlæggende også, at det er et problem for Danmark, at man ikke kan fratage kriminelle udlændinge deres statsborgerskab for alvorlig kriminalitet. Kriminelle udlændinge har selvfølgelig ikke fortjent at få det danske statsborgerskab, når man efterfølgende begår alvorlig kriminalitet. Det har vi desværre set alt for mange eksempler på. Derfor anerkender Danmarksdemokraterne også til fulde, at statsborgerretskonventionen er et problem for Danmark. For det er desværre endnu et eksempel på, at konventionerne er skrevet i en tid, som ikke repræsenterer den tid, vi lever i i dag. Med andre ord er konventionen ikke længere tidssvarende, når den beskytter kriminelle udlændinge. Det skal vi selvfølgelig have gjort noget ved. Derfor mener vi også i Danmarksdemokraterne, at vi skal tage et opgør med konventionerne. Vi har brug for at få afdækket, hvordan man kan udfordre og ændre konventionen, så vi kan presse rammerne for konventionerne til det yderste, så det i højere grad kan blive nemmere at kunne fratage statsborgerskabet fra kriminelle udlændinge. Men vi anerkender også, at det er vigtigt for et lille land som Danmark, at der sættes nogle fælles rammer og etableres en fælles spillebane, som man skal overholde og spille på. Det betyder ikke, at man ikke i fællesskab kan prøve at ændre på den her spillebane og reglerne, og derfor er det Danmarksdemokraternes opfattelse, at Danmark skal søge opbakning blandt ligesindede lande, som også mener, at konventionerne bør udfordres og laves om. Vi vil derfor under udvalgsbehandlingen spørge ind til, hvad status er på regeringens arbejde med at udpege en ambassadør, der skal sikre, at Danmark engagerer sig i arbejdet med konventionerne, herunder hvordan de fortolkes og anvendes, så de i langt højere grad kan udfordres. Samtidig skal det klarlægges, hvilke andre lande der har udtrykt kritik over for statsborgerretskonventionen, så vi i fællesskab med andre lande kan undersøge, hvordan vi gør konventionen mere tidssvarende. Helt ærligt: Man har skrevet det her i regeringsgrundlaget, og siden har vi ikke hørt noget. Så nu må regeringen komme på banen og præsentere nogle løsninger, for det er nødvendigt, at vi får undersøgt, hvordan vi kan udfordre de her konventioner. Tak for ordet.",136.0,16:35:34,13119,12983,3:36:23,3:38:39,41
Bjarne Laustsen,"Tak. Så er der lige et par korte bemærkninger. Den første er fra hr. Anders Kronborg, Socialdemokratiet, som spørger. Værsgo.",7.0,16:37:50,13126,13119,3:38:39,3:38:46,41
Anders Kronborg,"Først og fremmest vil jeg sige tak for en god ordførertale. Det var jo nærmest et ekko af min egen tale, og det understreger jo den bredde, der er herinde i Folketinget, til at gå seriøst til værks i forhold til konventionerne. Det er jeg faktisk rigtig glad for. Vi er lidt tilbage i historiebøgerne i den her debat, må vi jo nok erkende, og jeg anerkender, at Danmarksdemokraterne er et nyt parti og således heller ikke kan have ansvaret for fortiden. Men jeg har jo været lidt tilbage i annalerne, og hvad jeg sådan kan sjusse mig frem til, har man, mens der var et borgerligt flertal tilbage i 00'erne, også stemt for at give rigtig mange mennesker statsborgerskab. Jeg har selv kunnet tælle mig frem til, at 14 gange har Dansk Folkeparti med fru Pia Kjærsgaard i spidsen stemt for, og der er faktisk i de 14 lovforslag, man har stemt for, omkring 35.000 mennesker, der har fået dansk statsborgerskab med stemmer fra Dansk Folkeparti. Jeg vil bare høre ordføreren, om det i ordførerens optik er mange eller få.",72.0,16:37:57,13198,13126,3:38:46,3:39:58,41
Bjarne Laustsen,Værsgo til ordføreren.,2.0,16:39:09,13200,13198,3:39:58,3:40:00,41
Kristian Bøgsted,"Det kan siges meget kort og klart. Det er mange, synes jeg.",4.0,16:39:11,13204,13200,3:40:00,3:40:04,41
Bjarne Laustsen,Værsgo til spørgeren.,2.0,16:39:15,13206,13204,3:40:04,3:40:06,41
Anders Kronborg,Tak for et klart svar.,3.0,16:39:17,13209,13206,3:40:06,3:40:09,41
Bjarne Laustsen,Tak. Så er det hr. Mikkel Bjørn fra Dansk Folkeparti som spørger. Værsgo.,3.0,16:39:20,13212,13209,3:40:09,3:40:12,41
Mikkel Bjørn,"Tak for det. Danmarksdemokraternes ordfører siger i dag, at regeringen må præsentere nogle løsninger og komme på banen, men Danmarksdemokraterne præsenterer jo ikke nogen løsninger overhovedet. Tværtimod står man her fra Folketingets talerstol og forsvarer en konvention, som sikrer, at bandemedlemmer og voldtægtsforbrydere og hjemmerøvere kan få lov at beholde deres danske statsborgerskab. Jeg har svært ved at se, hvordan det på nogen måde harmonerer med Danmarksdemokraternes påstand om at være forsvarer for en stram udlændingepolitik. Danmarksdemokraternes ordfører Peter Skaarup stillede i forgårs følgende spørgsmål til ministeren: Vil ministeren kommentere artiklen »Seks mænd beholder danske pas efter brutal bandevold«? Og vil ministeren desuden redegøre for, hvorfor brutal vold og bandekriminalitet ikke opfattes som kriminalitet, der er til alvorlig skade for statens vitale interesser? Men det kan jeg godt fortælle ordføreren – det er på grund af statsborgerretskonventionen, den konvention, som Dansk Folkeparti foreslår at fjerne fra dansk lov med det her forslag. Derfor forventer jeg selvfølgelig, at Danmarksdemokraterne i overensstemmelse med det her spørgsmål kommer til at bakke op om at udtræde af den her konvention.",71.0,16:39:23,13283,13212,3:40:12,3:41:23,41
Bjarne Laustsen,Værsgo til ordføreren.,2.0,16:40:34,13285,13283,3:41:23,3:41:25,41
Kristian Bøgsted,Det tolker jeg egentlig mere som en konstatering fra spørgerens side end et spørgsmål.,5.0,16:40:36,13290,13285,3:41:25,3:41:30,41
Bjarne Laustsen,Værsgo til spørgeren.,1.0,16:40:41,13291,13290,3:41:30,3:41:31,41
Mikkel Bjørn,"Nej, det var sådan set et spørgsmål. Kommer Danmarksdemokraterne til at bakke op om at udtræde af statsborgerretskonventionen, som Dansk Folkeparti foreslår i dag – den konvention, som slår ring om dybt, dybt kriminelle udlændinge, som aldrig nogen sinde burde have haft et dansk statsborgerskab?",18.0,16:40:42,13309,13291,3:41:31,3:41:49,41
Bjarne Laustsen,Værsgo til ordføreren.,1.0,16:41:00,13310,13309,3:41:49,3:41:50,41
Kristian Bøgsted,"Jamen som jeg sagde i min ordførertale, er vi enige om, at der er problemer med statsborgerretskonventionen, som den er skruet sammen i dag, men vi mener også, det er vigtigt, at vi er med i et internationalt fælles arbejde omkring tingene. Derfor mener vi, det er vigtigt, at regeringen kommer på banen med det, de har skrevet i regeringsgrundlaget, og får kigget på: Hvordan er det, vi løser nogle af de udfordringer, der er med konventionerne? Kan vi finde nogle ligesindede lande, der er enige med os? Og hvordan får vi løst det her, så vi får ændret reglerne?",27.0,16:41:01,13337,13310,3:41:50,3:42:17,41
Bjarne Laustsen,Tak. Så er det fru Mette Thiesen fra Dansk Folkeparti som spørger. Værsgo.,4.0,16:41:28,13341,13337,3:42:17,3:42:21,41
Mette Thiesen,"Tak for svarene. Det er jo lidt den samme sang, vi hører hele vejen rundt. Jeg tror bare, at jeg godt kunne tænke mig at høre ordføreren, om ordføreren reelt set mener, at det her kommer til at ændre noget som helst. Det er jo en syltekrukke, som det blev sagt. Selv om man skriver det ind i et regeringsgrundlag, betyder det jo ikke, at der kommer til at ske en hujende fis. Der er jo også andre, der tidligere har talt om det her. Hvordan skulle man ændre den her konvention? Den her konvention har man tilsluttet sig. Man har ratificeret den ind i dansk lovgivning. Mener man reelt set fra Danmarksdemokraternes side, at det er en ret at få dansk statsborgerskab? For i fald man ikke mener, det er ret, som vi kan forstå at Socialdemokratiet, Venstre, Moderaterne, Socialistisk Folkeparti og flere andre synes, vil jeg sige, at det gør man ikke i Dansk Folkeparti. Der kunne jeg bare rigtig godt tænke mig at høre Danmarksdemokraterne med Inger Støjberg i spidsen, om I reelt set mener, at det er en ret at få dansk statsborgerskab? For hvis I ikke mener det, skal I jo stemme for det her forslag.",62.0,16:41:32,13403,13341,3:42:21,3:43:23,41
Bjarne Laustsen,Værsgo til ordføreren.,1.0,16:42:34,13404,13403,3:43:23,3:43:24,41
Kristian Bøgsted,"Vi mener, at man skal gøre sig fortjent til at få dansk statsborgerskab. Men konventionernekanændres; det er sket før, og det kan vi gøre, ved at vi i fællesskab får lavet nogle undersøgelser af, hvad der skal til. Fra Danmarksdemokraternes side indgår vi hjertens gerne i et samarbejde med Dansk Folkeparti og deres gode medlemmer herinde om at få presset regeringen til at komme i omdrejninger med at få nedsat den ambassadør, komme ud at undersøge i resten af EU og verden for den sags skyld, hvad det er, der skal til, for at vi kan ændre på tingene her, sådan at vi i fremtiden netop kan fratage seriekriminelle voldtægtsforbrydere dansk statsborgerskab.",35.0,16:42:35,13439,13404,3:43:24,3:43:59,41
Bjarne Laustsen,"Værsgo, spørgeren.",1.0,16:43:10,13440,13439,3:43:59,3:44:00,41
Mette Thiesen,"Ordføreren svarede sådan set ikke rigtig på spørgsmålet, for det handler jo grundlæggende set, om man anerkender præmissen om, at det er en ret at få dansk statsborgerskab. Vi er sådan set fuldstændig enige om, at voldtægtsforbrydere, bandekriminelle og alt muligt andet skal have frataget statsborgerskabet, og så skal de ud på røv og albuer. Det er bare ikke det, vi taler om lige nu, for det, jeg konkret spørger ordføreren om, er, om Danmarksdemokraterne mener, at det er en ret at få dansk statsborgerskab, for hvis man ikke mener, det er en ret at få statsborgerskab og have dansk statsborgerskab, skal man stemme for det her forslag, for den her konvention kommer ikke på noget som helst tænkeligt tidspunkt til at blive ændret så radikalt, at det ikke ligger i præmissen, at det er en ret at have dansk statsborgerskab. Så hvad mener man egentlig?",51.0,16:43:11,13491,13440,3:44:00,3:44:51,41
Bjarne Laustsen,Jeg skal anmode spørgeren om at bruge mere høvisk tale næste gang. Værsgo til ordføreren.,6.0,16:44:02,13497,13491,3:44:51,3:44:57,41
Kristian Bøgsted,"Tak. Man kan have forskellige syn på præmisserne, men når netop vi siger, at folk, der laver alvorlig kriminalitet på den her måde, skal fratages statsborgerskab, så siger vi jo også, at det ikke er en ret, at du skal beholde det statsborgerskab.",20.0,16:44:08,13517,13497,3:44:57,3:45:17,41
Bjarne Laustsen,Tak. Så er det hr. Mohammad Rona fra Moderaterne som spørger. Værsgo.,3.0,16:44:28,13520,13517,3:45:17,3:45:20,41
Bjarne Laustsen,Værsgo til ordføreren.,2.0,16:45:06,13557,13555,3:45:55,3:45:57,41
Kristian Bøgsted,"Vi har ikke på noget tidspunkt sagt, at vi skal ud af konventionerne. Vi har sagt, at der er nogle konventioner, hvor der er nogle problemer og nogle udfordringer med den måde, de er skruet sammen på i dag, fordi de er skrevet i en anden tid end den, vi lever i i dag. Derfor skal vi i fællesskab fra dansk side ud at finde ligesindede lande, der vil være med til at kigge på nogle af de udfordringer og få ændret i konventionerne.",21.0,16:45:08,13578,13557,3:45:57,3:46:18,41
Bjarne Laustsen,Tak. Værsgo til spørgeren? Der er ikke flere spørgsmål. Så siger vi tak til hr. Kristian Bøgsted som ordfører for Danmarksdemokraterne og går videre i ordførerrækken til fru Sandra Elisabeth Skalvig fra Liberal Alliance som ordfører. Værsgo.,21.0,16:45:29,13599,13578,3:46:18,3:46:39,41
Sandra Elisabeth Skalvig,"Tak for det. Dansk Folkeparti har fremsat et beslutningsforslag om, at Danmark skal udtræde af Europarådets konvention af 6. november 1997 om statsborgerret. I Liberal Alliance er vi glade for debatten, for der er ingen tvivl om, at det er en meget vigtig debat, særlig i en tid, hvor urolighederne er stigende, ikke kun i de københavnske gader, men også i resten af verden. Så den her debat har nok aldrig været vigtigere, end den er nu. Forslagsstillernes intention med dette beslutningsforslaget er at kunne fratage statsborgerskaber fra personer, der har begået en alvorlig kriminel handling. Så lad mig starte med at slå fast, at voldtægtsforbrydere, seriekriminelle og kriminelle af særlig farlig karakter på ingen måde er nogle, vi i Liberal Alliance mener bør tildeles et dansk statsborgerskab. Det er heller ikke nogle, vi mener skal kunne bevare deres statsborgerskab i de tilfælde, hvor det allerede er blevet dem givet. De burde om nogen kunne få frakendt deres tildelte indfødsret. I Liberal Alliance ønsker vi ikke at tildele statsborgerskaber til nogle, der ikke ønsker at være en del af vores demokratiske samfund, og hvis man som udlænding ikke overholder og respekterer vores regler og vores lovgivning, så vil man heller ikke vores samfund, og så vil man så at sige ikke Danmark. I grundlovens § 44, stk. 1, står der skrevet: »Ingen udlænding kan få indfødsret uden ved lov«. At disse ord står skrevet i netop grundloven, er med til at indikere vigtigheden af et statsborgerskab, altså at det er noget af det mest værdifulde, vi kan videregive til personer, der kommer udefra, en tillidserklæring, en erklæring om, at vi har tillid til, at de vil være gode demokratiske samfundsborgere. Af den årsag er det i min optik heller ikke på sin plads, hvis de, der ved lov er tildelt indfødsret, efterfølgende ikke overholder vores lovgivning. For så bryder de den tillid, vi som samfund har vist dem. Hvis de efterfølgende viser sig at være forbryderiske og farlige kriminelle, så fortjener det heller ikke det, som er blevet dem givet, og så fortjener de ikke længere et dansk statsborgerskab. Jeg tror faktisk ikke, at Dansk Folkeparti og Liberal Alliance er særlig langt fra hinanden, når det kommer til en frakendelse af statsborgerskab i sager om kriminalitet af en vis karakter, for vi ønsker også i højere grad at kunne indlede frakendelsessager i forhold til statsborgerskab for farlige kriminelle. Men desværre er vi nok ikke enige om fremgangsmåden. For i Liberal Alliance ønsker vi ikke at udtræde af de konventioner, som vi har tiltrådt, men vi er åbne over for at se på, om vi i højere grad kan indlede frakendelsessager af statsborgerskab enten inden for konventionen eller ved at udfordre konventionen, og det håber vi i høj grad også at Dansk Folkeparti vil være med til. Vi kan af den årsag ikke støtte forslaget. Tak for ordet.",203.0,16:45:50,13802,13599,3:46:39,3:50:02,41
Bjarne Laustsen,Tak for ordførertale. Så er det hr. Mikkel Bjørn fra Dansk Folkeparti som spørger.,7.0,16:49:13,13809,13802,3:50:02,3:50:09,41
Mikkel Bjørn,"Jeg vil godt takke Liberal Alliances ordfører for en, synes jeg, meget velskrevet og god tale, som dog ender med, at man siger alt det rigtige, indtil den sidste sætning, nemlig at alt det, man lige har sagt, i øvrigt overhovedet ingen betydning har, for det, der er konsekvensen af Liberal Alliances politik, er, at det, at der er bandemedlemmer, hjemmerøvere, voldtægtsforbrydere osv., som i dag ikke kan få frataget deres danske statsborgerskab på grund af netop statsborgerretskonventionen, ønsker man faktisk ikke at ændre ved, men man ønsker at bibeholde den tilstand, at de mennesker ikke kan få frataget deres danske statsborgerskab. Det er ansvarsforflygtigelse, det er jeg bare nødt til at sige, og så kan man holde nok så mange fine skåltaler om grundlovens § 44, stk. 1, osv. osv. Det ændrer bare ikke ved det grundlovsbrud, som statsborgerretskonventionen i virkeligheden er udtryk for, nemlig at man giver statsborgerskab til mennesker som en ret – stik imod grundloven, som ellers stadfæster, at det er Folketingets repræsentanter, der tager den slags beslutninger – og det er ikke ansvarlig politik.",60.0,16:49:20,13869,13809,3:50:09,3:51:09,41
Bjarne Laustsen,Værsgo til ordføreren for besvarelse.,2.0,16:50:20,13871,13869,3:51:09,3:51:11,41
Sandra Elisabeth Skalvig,"Tak til hr. Mikkel Bjørn for anerkendelsen af min tale, også selv om han ikke er enig i afslutningen. Der må jeg simpelt hen sige, som jeg egentlig også har sagt det, at jeg langt hen ad vejen tror, at Liberal Alliance og Dansk Folkeparti ikke er særlig langt fra hinanden, når det kommer til frakendelsessager af statsborgerskab, når det drejer sig om personer, der har fået et dansk statsborgerskab, og som efterfølgende har vist sig at have begået kriminalitet af en særlig farlig karakter. Men som jeg også sagde i min tale, er vi nok ikke enige om fremgangsmetoden. For i Liberal Alliance ønsker vi ikke at udtræde af de internationale konventioner, som vi har tiltrådt, men vi vil til gengæld gerne se på, om vi på nogen måde kan udfordre dem og eventuelt ændre dem. Og det hører jeg egentlig også at andre partier her i Folketingssalen er interesserede i.",54.0,16:50:22,13925,13871,3:51:11,3:52:05,41
Bjarne Laustsen,Tak. Værsgo til spørgeren.,2.0,16:51:16,13927,13925,3:52:05,3:52:07,41
Mikkel Bjørn,"Jeg vil i lighed med de andre ordførere, jeg har spurgt om det, også spørge Liberal Alliances ordfører, om ordføreren kan redegøre for en eneste konkret fordel, som Danmark drager af at være medlem af statsborgerretskonventionen, altså ikke af konventionerne generelt, ikke af det internationale samfund og alt muligt andet, men helt specifikt statsborgerretskonventionens begrænsninger i forhold til at kunne tage statsborgerskabet fra mennesker, der har begået dybt, dybt kriminelle ugerninger som f.eks. voldtægt eller bandekriminalitet eller noget helt andet. Kan Liberal Alliance redegøre for en eneste konkret fordel ved det?",35.0,16:51:18,13962,13927,3:52:07,3:52:42,41
Bjarne Laustsen,Værsgo til ordføreren.,1.0,16:51:53,13963,13962,3:52:42,3:52:43,41
Sandra Elisabeth Skalvig,"Tak for spørgsmålet. Jeg tror først og fremmest, jeg bliver nødt til at sige, at når vi som et land, når vi som en nation, tiltræder en konvention, så har vi naturligvis indgået nogle kompromiser, og jeg er fuldstændig enig med Dansk Folkeparti i, at der er nogle uhensigtsmæssigheder, når det kommer til frakendelsessagerne. Og det er jo også dem vi siger vi gerne vil udfordre.",28.0,16:51:54,13991,13963,3:52:43,3:53:11,41
Bjarne Laustsen,Tak. Så er det hr. Anders Kronborg fra Socialdemokratiet som spørger. Værsgo.,3.0,16:52:22,13994,13991,3:53:11,3:53:14,41
Anders Kronborg,"Det er jo meget interessant at iagttage dansk politik i øjeblikket, og jeg synes, at ordføreren for Liberal Alliance leverede en tale, jeg også kan se mig selv i, og derfor ser jeg også frem til det videre samarbejde. Men jeg har noteret mig, at der er begyndt at komme sådan et nyt trekløver i dansk politik bestående af Liberal Alliance, Det Konservative Folkeparti og Radikale Venstre. Der er i hvert fald meget samarbejde mellem de tre partiformænd. Og når man sådan kigger på de tre partier, må man jo i hvert fald sige, at der er nogle forskelle i forhold til anskuelsen af udlændingepolitikken. Det tror jeg roligt jeg kan sige uden at kritisere hverken Det Konservative Folkeparti, Liberal Alliance eller for den sags skyld Radikale Venstre. Så mit spørgsmål går sådan set på – for det kan jo godt ske, at der kommer et nyt borgerligt flertal i Danmark om 5, 10 eller 20 år, hvem ved, hvornår det kommer? – om udlændingepolitikken med den akse, altså det Radikale Venstre, Liberal Alliance og Det Konservative Folkeparti, vil ændre sig markant i Danmark.",70.0,16:52:25,14064,13994,3:53:14,3:54:24,41
Bjarne Laustsen,Tak. Værsgo til ordføreren.,1.0,16:53:35,14065,14064,3:54:24,3:54:25,41
Sandra Elisabeth Skalvig,"Nu står vi jo faktisk i en lidt unik situation i Danmark, for vi har fået en midterregering bestående af tre forskellige partier. Og det er ikke min opfattelse, at de enkelte partier, der lige nu er i regeringen, egentlig har ændret deres politik, når det kommer til udlændingeområdet, men de er til gengæld gået på kompromis i forhold til de politiske afgørelser og i forhold til de udspil, som kommer fra regeringen.",33.0,16:53:36,14098,14065,3:54:25,3:54:58,41
Bjarne Laustsen,Værsgo til spørgeren.,1.0,16:54:09,14099,14098,3:54:58,3:54:59,41
Anders Kronborg,"Det er fuldstændig rigtigt, at vi har en regering med Socialdemokratiet i spidsen, som står på en fast og fair udlændingepolitik. Den skal være stram, for vi skal passe på Danmark. Men det, jeg spørger om, er jo også de tre partier, den nye akse, som jo ofte bliver præsenteret for diverse udspil, altså Liberal Alliance, Det Konservative Folkeparti og Radikale Venstre. I må jo i det samarbejde have drøftet, hvordan udlændingepolitikken skal se ud fremover. Eller er det et emne, I sådan har sparket til hjørnespark og ikke rigtig interesserer jer for?",31.0,16:54:10,14130,14099,3:54:59,3:55:30,41
Bjarne Laustsen,Tak. Værsgo til ordføreren.,1.0,16:54:41,14131,14130,3:55:30,3:55:31,41
Sandra Elisabeth Skalvig,"Man kan sige, at når vi snakker politik med andre partier – det er Socialdemokratiet, lige så vel som det er Moderaterne, det er Det Konservative Folkeparti, og det er Radikale Venstre – taler vi jo oftest om de ting, som vi kan blive enige om, eller hvor vi i hvert fald måske kan indgå kompromiser. Og når det kommer til udlændingepolitikken, er der højst sandsynligt nogle ting, vi alle tre partier måske godt kan blive enige om. Men jeg tror også, der er nogle ting, som vi i den grad er uenige om.",32.0,16:54:42,14163,14131,3:55:31,3:56:03,41
Bjarne Laustsen,Tak. Så er det hr. Kim Valentin fra Venstre som spørger. Værsgo.,2.0,16:55:14,14165,14163,3:56:03,3:56:05,41
Bjarne Laustsen,Værsgo til ordføreren.,1.0,16:56:18,14228,14227,3:57:07,3:57:08,41
Sandra Elisabeth Skalvig,"Tak for spørgsmålet. Hvis jeg prøver at afgrænse, i forhold til hvor vi mener man skal kunne indlede frakendelsessager af statsborgerskab, er det, når det kommer til kriminalitet af særlig farlig karakter: serieforbrydelser, voldtægtsforbrydelser. Men det er også korrekt fortolket, at ja, det er et svigt, lige meget hvilken kriminalitet man egentlig begår. Men det er ikke, fordi Liberal Alliance ønsker at indlede frakendelsessager på baggrund af kriminalitet af mindre grad.",33.0,16:56:19,14261,14228,3:57:08,3:57:41,41
Bjarne Laustsen,Tak. Værsgo til spørgeren.,3.0,16:56:52,14264,14261,3:57:41,3:57:44,41
Bjarne Laustsen,Værsgo til ordføreren.,2.0,16:57:09,14280,14278,3:57:58,3:58:00,41
Sandra Elisabeth Skalvig,"Jeg tror ikke, at vi helt specifikt har været inde og dykke ned i, hvilke specifikke ting der kunne være tale om. Det er noget, man eventuelt kunne forhandle med andre partier om – partier, der også var villige til at gå ind og kigge i retning af, at vi i højere grad skal kunne frakende statsborgerskaber. Så det er ikke noget, vi konkret har taget specifik stilling til, men det er noget, jeg hjertens gerne vil drøfte med ordføreren for Venstre.",24.0,16:57:11,14304,14280,3:58:00,3:58:24,41
Bjarne Laustsen,"Tak. Der er ikke flere korte bemærkninger til fru Sandra Elisabeth Skalvig fra Liberal Alliance, så vi går videre i ordførerrækken, og det er nu fru Brigitte Klintskov Jerkel som ordfører for Det Konservative Folkeparti. Værsgo.",17.0,16:57:35,14321,14304,3:58:24,3:58:41,41
Brigitte Klintskov Jerkel,"Mange tak. Tak til Dansk Folkeparti for at rejse en interessant debat. Danmark har som lille land forpligtet os internationalt ved at have tilsluttet os flere konventioner gennem tiderne, som giver borgerne nogle folkeretlige rettigheder. I Det Konservative Folkeparti mener vi, som vi hele tiden har sagt, at kriminalitet absolut ikke skal præmieres med et dansk pas. Derfor er vi, som forslagsstillerne giver udtryk for, også meget frustrerede over, at det ikke er muligt at fratage kriminelle personer som voldtægtsforbrydere og seriekriminelle dansk statsborgerskab som konsekvens af deres kriminalitet. Derfor har vi også af flere omgange opfordret ministeren til at udfordre konventionerne og undersøge, hvad vores handlerum inden for konventionerne er. Jeg har også stillet spørgsmål til ministeren om, hvilke konsekvenser det vil have, hvis vi trådte ud af statsborgerretskonventionen, og vi har af flere omgange været med til at få strammet kravene for at få dansk statsborgerskab og vil gerne drøfte yderligere stramninger. Regeringen har selv skrevet i sit regeringsgrundlag, at vi skal afklare Danmarks manøvrerum i forhold til konventionerne, og det synes jeg vi skylder danskerne, og jeg venter stadig på den afklaring. Vi skal også huske, at det er Socialdemokratiet, der tidligere har foreslået, at statsborgerskaber skal kunne frakendes ved personfarlig kriminalitet – noget, som konventionerne også har sat en stopper for. Senest har Socialdemokratiets udlændingeordfører, hr. Frederik Vad, udtalt sig i negative vendinger om konventioner. Så jeg synes ærlig talt, at vi har hørt nok snak. Lad os se at få afklaret vores manøvrerum i forhold til konventionerne, så vi kan stille Danmark og danskerne i den bedste position. Når det er sagt, er vi ikke der, hvor vi på baggrund af beslutningsforslaget her vil udtræde af statsborgerretskonventionen. Alt skal gå ordentligt til, og Danmark skal naturligvis leve op til internationale forpligtelser. Men lad os nu udfordre og undersøge vores handlerum, som jeg har opfordret til, og som jeg håber regeringen og ministeren vil handle på. Tak for ordet.",166.0,16:57:52,14487,14321,3:58:41,4:01:27,41
Bjarne Laustsen,Tak. Der er lige en kort bemærkning til hr. Mikkel Bjørn fra Dansk Folkeparti. Værsgo.,3.0,17:00:38,14490,14487,4:01:27,4:01:30,41
